Computational Materials Dataset — 5000 Entries  |  Perovskites · Double Perovskites · Halides · Hydrides · Heuslers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Material_ID,Formula,Material_Type,SG_num,Crystal_System,a_Ang,b_Ang,c_Ang,V0_Ang3,N_atoms,M_avg_amu,chi_avg,r_avg_Ang,VEC,Var_M,Tm_K,XC_functional,Ecut_eV,kpoints,Etot_eVatom,Ecoh_eVatom,B0_GPa,B0prime,NE_Fermi,Eg_eV,q_Bader,omega_D_THz,ZPE_eVatom,FC_max_eVA2,omega_ac_THz,gamma_Gruneisen,theta_D_K,alpha_1e-5K,Cv_JmolK,Cp_JmolK,S_JmolK,Fvib_eVatom,BT_GPa,Fph_eVatom,DOI number
MAT-01011,Nd2CuWTe6,Double Perovskite,79,Tetragonal,8.034,8.7226,11.2692,789.716,10,87.5582,2.3421,1.4396,5.2875,703.2294,1982.6701,PBE+U,520,4x4x4,-2.9843,6.4035,151.9951,5.9387,13.954,2.5594,0.45,23.0275,0.2351,51.7675,1.6304,1.2112,1103.02,14.433,76.2022,78.759,163.973,-0.0768,149.0312,-0.3482,10.1000/ChemMater.2024.DOU01011
MAT-01012,Ca2FeMoSe6,Double Perovskite,7,Monoclinic,8.2058,7.8485,11.6913,752.957,10,120.7955,2.1866,1.4483,6.4649,3549.7922,1702.5538,PBEsol,400,8x8x8,-6.7903,0.7466,244.6635,5.1881,11.7666,0,2.4397,4.4235,0.1213,48.9987,7.111,2.7329,211.89,7.3218,87.345,90.6998,181.1282,-0.058,240.9561,-0.0254,10.1000/npjComputMater.2024.DOU01012
MAT-01013,Sr2CoReTe6,Double Perovskite,204,Cubic,7.9543,7.9543,7.9543,503.276,10,128.7787,1.8431,1.576,4.5671,656.8186,2489.2728,PBE+U,600,4x4x4,-11.1948,5.663,117.6717,4.7961,8.8586,0,2.4394,13.0563,0.0354,56.839,5.8295,1.3244,625.4,16.5897,43.2299,43.5745,76.0884,-0.0362,115.6742,-0.313,10.1000/npjComputMater.2024.DOU01013
MAT-01014,Ba2MnWTe6,Double Perovskite,202,Cubic,8.4409,8.4409,8.4409,601.404,10,86.7629,2.8227,1.6281,5.1466,1847.3658,947.8923,PBE,800,4x4x4,-7.2965,2.7327,104.1642,5.9012,4.8018,0.6672,0.1981,4.8223,0.0824,63.7265,5.8033,1.886,230.99,17.5355,51.25,55.7366,91.0443,-0.0906,101.3495,-0.2307,10.1000/ActaMater.2024.DOU01014
MAT-01015,Bi2NiReN6,Double Perovskite,118,Tetragonal,8.0293,7.5465,10.1434,614.62,10,100.2265,1.8064,1.6992,3.8237,3633.5622,1584.7282,HSE06,800,6x6x4,-5.0058,5.0267,81.4318,5.5203,6.5881,0.7795,-0.8097,20.1594,0.2204,34.3903,6.8091,2.5161,965.64,16.0459,64.9545,65.5825,42.5718,-0.0893,86.1313,-0.202,10.1000/ChemMater.2024.DOU01015
MAT-01016,Sm2VWN6,Double Perovskite,10,Monoclinic,7.554,7.4953,9.6031,543.723,10,106.0365,1.8013,1.1198,6.0531,1011.4603,1488.724,SCAN,600,6x6x6,-7.5725,1.1687,83.806,4.5425,13.7303,2.5695,1.2445,2.5311,0.0509,27.0365,7.2166,2.8171,121.24,18.716,23.7335,28.385,165.4632,-0.2306,82.8493,-0.2329,10.1000/JMaterSci.2024.DOU01016
MAT-01017,Nd2VTaN6,Double Perovskite,124,Tetragonal,8.0875,7.9247,8.4451,541.255,10,106.6893,2.4808,1.3654,5.2033,677.3456,1520.9779,HSE06,520,12x12x12,-6.0852,6.0242,212.0757,5.6495,11.7757,0,0.3337,5.9893,0.2298,54.4397,7.3211,2.4673,286.89,13.9072,22.1265,24.1753,127.5596,-0.0301,215.3688,-0.1999,10.1000/PhysRevB.2024.DOU01017
MAT-01018,Bi2CuReO6,Double Perovskite,196,Cubic,7.948,7.948,7.948,502.081,10,62.3291,2.0565,1.6888,6.0936,2336.6217,2252.1392,SCAN,520,12x12x12,-5.0033,0.5799,241.9486,5.6166,1.7054,0.0807,1.0584,8.9204,0.0688,52.1061,3.7553,0.9742,427.29,24.7591,33.951,37.0802,129.6849,-0.2837,246.9218,-0.2254,10.1000/JPhysChemC.2024.DOU01018
MAT-01019,Nd2MnTaN6,Double Perovskite,15,Monoclinic,7.7054,8.0114,10.2138,630.509,10,60.2128,1.9902,1.4218,5.9307,1596.5709,1427.0374,PBE+U,650,6x6x6,-9.0696,4.6241,102.0334,4.5118,4.5545,0,-0.3058,16.0908,0.149,35.5176,5.2424,2.5355,770.75,0.8867,40.5154,41.8124,169.2419,-0.2201,100.2064,-0.1903,10.1000/JChemPhys.2024.DOU01019
MAT-01020,La2FeSbN6,Double Perovskite,196,Cubic,8.0474,8.0474,8.0474,521.155,10,116.7681,2.1043,1.2687,5.6289,3048.9836,2486.6755,PBEsol,500,8x8x4,-10.6693,6.4215,153.2394,5.555,2.8928,2.164,0.3387,14.887,0.0699,59.9361,5.3775,1.4311,713.09,29.6978,95.3802,96.7813,99.5262,-0.0405,152.3024,-0.0276,10.1000/ChemMater.2024.DOU01020
MAT-01021,Bi2FeSnN6,Double Perovskite,8,Monoclinic,7.7004,8.4136,10.1978,660.696,10,84.2329,2.5331,1.1145,4.308,1414.5343,911.4467,PBE,600,8x8x4,-9.8173,1.2972,127.06,3.9719,12.4809,0.1189,-1.1204,18.6717,0.0324,8.0474,3.8168,1.831,894.37,16.5996,73.2379,74.856,54.9933,-0.0616,123.7131,-0.0886,10.1000/PhysRevB.2024.DOU01021
MAT-01022,Sr2CrWTe6,Double Perovskite,228,Cubic,8.0871,8.0871,8.0871,528.906,10,80.2559,2.0085,1.3224,5.5688,3928.6937,1272.8914,LDA,400,4x4x4,-10.8704,3.6927,98.9779,6.4294,7.5305,3.2965,1.6997,12.8686,0.2155,65.9556,5.6464,2.4616,616.41,15.7852,96.1083,98.9395,80.6849,-0.0442,100.5782,-0.1823,10.1000/JPhysChemC.2024.DOU01022
MAT-01023,Sm2CoWS6,Double Perovskite,86,Tetragonal,8.1822,7.8884,9.3938,606.318,10,73.6916,2.7115,1.4994,6.3849,1610.867,2491.7872,HSE06,700,6x6x6,-8.4629,6.2638,127.8699,5.4652,14.0349,0,0.9926,7.6689,0.1099,69.4184,4.171,2.7142,367.34,5.4126,45.9792,50.1925,189.3819,-0.206,124.5956,-0.3909,10.1000/PhysRevB.2024.DOU01023
MAT-01024,Sr2MnMoO6,Double Perovskite,124,Tetragonal,7.6274,8.5699,9.5506,624.285,10,80.4135,2.6084,1.5761,4.7676,3654.7868,1533.6022,PBEsol,600,8x8x8,-3.0024,1.4177,109.6339,6.4878,9.3922,0,2.1614,6.1132,0.1095,70.4938,6.7783,3.154,292.82,8.7735,65.5856,67.5946,77.7394,-0.1492,111.7844,-0.1978,10.1000/npjComputMater.2024.DOU01024
MAT-01025,Ca2VMoO6,Double Perovskite,210,Cubic,7.7305,7.7305,7.7305,461.98,10,116.5245,2.8711,1.3177,6.4724,3523.5197,1168.9382,PBE+U,500,10x10x10,-4.6014,0.6801,238.2993,5.3136,11.7875,2.4686,0.9725,2.661,0.0476,65.1217,4.1604,3.3865,127.46,12.742,83.9537,84.2276,171.3827,-0.0509,236.9201,-0.2793,10.1000/SciData.2024.DOU01025
MAT-01026,Ca2FeReO6,Double Perovskite,134,Tetragonal,8.4099,8.4888,10.1908,727.521,10,90.5441,2.7857,1.5483,4.9589,2238.5205,877.177,PBE,600,4x4x4,-8.4436,2.3579,219.9234,4.2567,3.0152,2.8376,2.2911,19.4578,0.1197,13.2628,1.5458,2.7164,932.03,6.4909,41.3087,46.098,124.6156,-0.0656,215.9622,-0.2711,10.1000/ActaMater.2024.DOU01026
MAT-01027,Pr2FeReN6,Double Perovskite,13,Monoclinic,8.3956,8.5346,10.7555,770.665,10,101.1183,1.9496,1.4513,3.6777,1208.0297,1632.8775,PBE+U,700,8x8x4,-9.6777,1.4135,60.3757,4.5365,12.9461,0,2.2897,5.7963,0.0731,68.5158,1.7951,2.8016,277.64,3.0216,68.3475,69.7494,154.921,-0.1494,57.1647,-0.2431,10.1000/JAlloyComp.2024.DOU01027
MAT-01028,Ba2NiNbTe6,Double Perovskite,227,Cubic,8.0144,8.0144,8.0144,514.77,10,129.7184,2.2245,1.1907,5.4433,1270.744,2283.2181,PBEsol,520,12x12x12,-10.7135,4.0303,218.473,5.5895,4.1491,0,1.0055,12.6418,0.1309,46.3468,4.776,2.7165,605.54,13.8466,75.0372,77.5183,139.307,-0.2237,218.89,-0.2175,10.1000/JAlloyComp.2024.DOU01028
MAT-01029,Pr2NiNbN6,Double Perovskite,80,Tetragonal,7.8022,7.4872,9.7959,572.243,10,60.6829,2.1068,1.3224,5.7181,3956.0013,2244.4022,HSE06,800,12x12x12,-2.4906,0.9447,245.2659,4.3458,4.8063,0,-1.2159,21.473,0.2259,50.373,7.1824,2.7288,1028.56,13.4963,23.4878,28.2844,144.6102,-0.1973,241.5519,-0.0884,10.1000/npjComputMater.2024.DOU01029
MAT-01030,Sm2FeMoTe6,Double Perovskite,107,Tetragonal,8.302,8.1602,11.9998,812.938,10,87.0494,2.8247,1.4782,6.0775,3709.7697,2196.0725,HSE06,520,8x8x4,-6.6029,0.769,224.7746,5.5215,7.7456,1.0103,0.6465,11.4651,0.0347,18.516,6.1734,1.4324,549.18,19.0179,58.7674,59.9523,70.5028,-0.1888,228.5765,-0.0329,10.1000/ComputMaterSci.2024.DOU01030
MAT-01031,Ba2FeWN6,Double Perovskite,4,Monoclinic,7.8868,7.4646,10.204,600.728,10,89.2303,2.24,1.3652,5.791,1565.5404,2306.7365,HSE06,700,4x4x4,-2.7706,2.6489,124.9157,3.7492,2.7524,1.4744,1.3572,14.9335,0.143,11.1493,1.7306,1.8698,715.31,13.7162,43.8924,46.4558,152.0387,-0.1156,126.0286,-0.1825,10.1000/JAlloyComp.2024.DOU01031
MAT-01032,Ba2CrWN6,Double Perovskite,15,Monoclinic,7.7009,8.2465,8.2131,521.577,10,109.904,2.188,1.4489,6.5198,1805.8405,879.5724,SCAN,520,6x6x4,-7.9348,2.2761,129.3469,4.7605,8.0541,3.1199,1.8732,18.5637,0.1381,62.2885,6.8584,0.957,889.2,17.9708,13.8941,15.5039,157.2349,-0.0705,133.1852,-0.2057,10.1000/npjComputMater.2024.DOU01032
MAT-01033,Bi2CoWSe6,Double Perovskite,101,Tetragonal,7.5841,7.5775,8.5994,494.195,10,86.0528,2.2845,1.4876,4.0688,1161.3899,1011.3817,PBE+U,520,4x4x4,-10.3329,3.0883,117.3967,4.2425,5.8548,2.6423,1.7961,9.6796,0.0602,22.434,0.7577,3.233,463.65,21.0605,51.7025,54.5507,65.7364,-0.1829,115.5951,-0.0784,10.1000/JAlloyComp.2024.DOU01033
MAT-01034,La2NiNbO6,Double Perovskite,206,Cubic,8.2434,8.2434,8.2434,560.169,10,79.8716,2.5909,1.1564,4.209,872.3275,1128.8434,SCAN,700,10x10x10,-8.7261,2.6313,231.1054,3.7993,1.4567,0.7917,-0.6224,5.0946,0.0993,18.9533,1.8363,2.5483,244.03,28.2921,11.1234,14.6806,138.6556,-0.1303,233.0284,-0.2016,10.1000/ActaMater.2024.DOU01034
MAT-01035,Nd2VSbO6,Double Perovskite,3,Monoclinic,8.4269,7.6215,9.631,618.557,10,105.7127,2.7813,1.3925,6.9195,2797.69,1958.5826,SCAN,600,6x6x4,-6.7737,5.1357,199.4445,3.6072,14.0251,2.8637,1.7926,16.6662,0.0358,27.1193,2.4022,1.494,798.31,20.327,88.8525,92.2925,89.9768,-0.0189,203.0703,-0.1327,10.1000/JPhysChemC.2024.DOU01035
MAT-01036,Sr2VNbN6,Double Perovskite,124,Tetragonal,7.8975,8.3574,9.336,616.2,10,70.8631,2.4045,1.5189,4.7226,3752.5774,2237.6672,SCAN,400,4x4x4,-11.3976,0.6033,170.742,5.4197,12.3002,0,0.5014,2.5402,0.0533,20.8434,5.2082,2.1124,121.68,3.5151,55.1507,59.5112,99.0407,-0.2566,171.5221,-0.0375,10.1000/JChemPhys.2024.DOU01036
MAT-01037,Sr2MnNbO6,Double Perovskite,196,Cubic,7.6159,7.6159,7.6159,441.737,10,70.9485,2.3369,1.304,6.6345,2994.6736,964.7581,SCAN,700,8x8x8,-7.0637,2.0393,182.0355,5.4491,13.528,3.0475,-1.3461,10.6285,0.2352,33.7182,0.769,1.0739,509.11,20.8774,73.0108,73.6745,59.4589,-0.1365,183.9008,-0.3389,10.1000/ComputMaterSci.2024.DOU01037
MAT-01038,Nd2VTaSe6,Double Perovskite,6,Monoclinic,7.9564,8.1868,7.7237,503.102,10,75.663,2.7946,1.628,4.6287,3537.9198,1838.5936,HSE06,520,4x4x4,-2.3378,4.2016,246.5082,4.9035,2.5631,0,0.6214,11.1609,0.1685,11.7118,6.7619,3.4112,534.61,6.6762,66.9505,70.98,119.7937,-0.0287,246.6269,-0.2945,10.1000/npjComputMater.2024.DOU01038
MAT-01039,Bi2CuSbN6,Double Perovskite,195,Cubic,7.9716,7.9716,7.9716,506.567,10,94.1506,1.9298,1.5722,5.6621,1796.2896,1458.9812,SCAN,600,4x4x4,-7.521,3.6686,130.6232,4.4928,12.3633,0,2.2135,14.0244,0.1836,74.7904,1.9395,1.3123,671.77,2.642,49.7893,51.5119,120.8961,-0.1692,127.5251,-0.2474,10.1000/npjComputMater.2024.DOU01039
MAT-01040,Bi2MnTaS6,Double Perovskite,14,Monoclinic,7.5289,8.1523,8.7198,535.203,10,67.8651,1.6856,1.5287,4.3657,2805.7894,2167.9153,SCAN,650,12x12x12,-5.8545,0.9296,85.28,5.9514,11.5423,1.75,0.1083,8.1892,0.1832,47.5407,1.5882,2.8498,392.26,10.3523,90.4463,94.6107,69.6464,-0.226,84.2589,-0.0863,10.1000/JAlloyComp.2024.DOU01040
MAT-01041,Nd2NiWO6,Double Perovskite,211,Cubic,7.6307,7.6307,7.6307,444.317,10,82.1236,2.4568,1.1201,3.6957,3167.5988,1640.2172,PBEsol,650,6x6x4,-6.6822,3.77,107.2842,4.7413,14.4841,1.9516,-1.3029,11.5433,0.2172,20.4702,7.5125,1.9488,552.92,5.1197,18.379,20.0816,185.5503,-0.0277,107.9168,-0.3539,10.1000/npjComputMater.2024.DOU01041
MAT-01042,Pr2VSbO6,Double Perovskite,13,Monoclinic,7.9566,7.9849,8.5398,542.556,10,65.3223,2.096,1.3231,5.9639,1879.7926,723.6408,LDA,700,12x12x12,-5.3921,1.4621,190.6279,6.0987,10.108,0.0701,-0.8838,8.6151,0.2439,35.581,2.2758,2.2152,412.66,6.5638,81.2545,85.2466,164.1518,-0.121,192.5683,-0.2747,10.1000/JChemPhys.2024.DOU01042
MAT-01043,La2CrSbO6,Double Perovskite,130,Tetragonal,8.3789,7.6018,8.6452,550.654,10,129.4881,2.8485,1.4046,5.2469,908.8713,1887.37,HSE06,520,4x4x4,-7.8161,5.8639,119.7258,6.4054,14.623,0.1086,1.6953,8.6699,0.0304,36.9213,2.7305,2.569,415.29,11.4462,90.168,92.1008,88.0393,-0.0799,120.6261,-0.3004,10.1000/SciData.2024.DOU01043
MAT-01044,Bi2CrReN6,Double Perovskite,209,Cubic,8.1767,8.1767,8.1767,546.681,10,99.4096,1.7353,1.3804,6.7155,1241.2773,1446.311,HSE06,650,10x10x10,-6.6308,6.3507,112.4305,4.4296,12.5761,0,1.8532,7.9666,0.1977,79.1091,7.6552,2.4355,381.6,4.9763,20.7408,22.1482,128.2363,-0.188,114.4207,-0.0928,10.1000/JMaterSci.2024.DOU01044
MAT-01045,La2CrWSe6,Double Perovskite,196,Cubic,7.6804,7.6804,7.6804,453.056,10,123.3706,1.6787,1.259,6.3518,1143.0628,1096.2477,PBEsol,700,10x10x10,-3.8724,1.5428,233.3492,4.2654,3.9099,3.4148,-0.7435,24.3203,0.0582,61.0035,0.8826,2.2683,1164.94,2.5901,15.5578,16.7859,186.6086,-0.1147,234.8632,-0.2839,10.1000/JPhysChemC.2024.DOU01045
MAT-01046,Pr2MnWSe6,Double Perovskite,83,Tetragonal,8.2236,8.3542,9.5776,657.996,10,107.7824,2.7273,1.6762,6.9881,2209.0926,758.9557,PBE,400,10x10x10,-8.9946,2.663,97.4013,5.506,8.1225,0.8021,1.099,24.3523,0.0313,6.0799,5.4913,2.2749,1166.48,14.7411,86.7995,87.678,123.2515,-0.0297,96.8598,-0.1738,10.1000/ActaMater.2024.DOU01046
MAT-01047,La2NiSnSe6,Double Perovskite,106,Tetragonal,7.57,7.8889,7.6863,459.018,10,100.0663,2.3676,1.6705,5.7344,510.4404,2199.8219,PBEsol,520,8x8x4,-4.8573,2.0842,122.6347,5.7807,13.9486,0,-1.1827,14.5203,0.1443,26.4828,3.0626,2.6256,695.52,9.132,12.7564,16.6254,132.5347,-0.2274,127.2501,-0.0496,10.1000/PhysRevB.2024.DOU01047
MAT-01048,Sr2NiSnS6,Double Perovskite,223,Cubic,8.4644,8.4644,8.4644,606.441,10,95.8565,1.9057,1.2043,6.8198,3617.9001,2033.6874,SCAN,600,12x12x12,-4.9655,0.5572,133.0374,5.0728,10.3406,1.7868,1.515,12.3749,0.1914,12.1881,2.2496,1.1905,592.76,10.5252,40.9774,42.9097,103.8485,-0.1735,132.9421,-0.1065,10.1000/JPhysChemC.2024.DOU01048
MAT-01049,Nd2FeMoTe6,Double Perovskite,83,Tetragonal,7.642,7.891,7.5006,452.309,10,61.976,2.3883,1.6256,4.5707,1906.6344,1077.7776,PBE,800,10x10x10,-6.2788,4.7292,227.9787,6.1457,9.0317,0.4998,-0.7789,18.4063,0.192,36.0461,5.1261,2.1083,881.66,10.3235,70.5175,71.83,78.9447,-0.1824,229.1249,-0.0676,10.1000/PhysRevB.2024.DOU01049
MAT-01050,Ba2NiSbTe6,Double Perovskite,201,Cubic,8.1149,8.1149,8.1149,534.379,10,110.8257,1.9805,1.4524,3.8635,2121.452,1941.7819,PBE+U,400,8x8x8,-7.8281,4.5269,231.3984,4.9097,11.1177,0.629,0.8372,4.8192,0.2327,54.5045,4.0405,2.6268,230.84,8.1964,79.2065,81.3215,164.9061,-0.2205,234.3012,-0.0464,10.1000/ActaMater.2024.DOU01050
MAT-01051,Ca2FeTaTe6,Double Perovskite,195,Cubic,8.4808,8.4808,8.4808,609.973,10,114.3697,2.5152,1.412,3.8701,2459.4887,1713.8554,HSE06,800,10x10x10,-10.5106,4.0797,191.219,4.9179,13.1883,0.2266,-0.571,5.9378,0.1468,39.5182,1.7097,2.457,284.42,27.2216,76.6228,77.7496,62.9131,-0.1383,192.9942,-0.0182,10.1000/ChemMater.2024.DOU01051
MAT-01052,Nd2CoSbO6,Double Perovskite,141,Tetragonal,7.6048,8.1649,11.9432,741.582,10,67.7628,2.8643,1.3773,6.0109,1988.4502,2213.8794,PBEsol,400,4x4x4,-4.5276,0.6244,91.6664,4.3306,8.509,3.1798,0.9128,10.4011,0.0822,17.8738,2.2978,1.1516,498.21,8.2044,83.9151,85.424,183.384,-0.2289,91.586,-0.3346,10.1000/PhysRevB.2024.DOU01052
MAT-01053,Nd2NiSnS6,Double Perovskite,5,Monoclinic,7.5171,8.2758,9.0199,561.128,10,84.1553,2.1301,1.5667,4.8991,802.4236,1201.7565,LDA,520,10x10x10,-10.5685,2.4407,248.7625,4.9568,14.1973,2.0165,-1.0663,20.2579,0.1863,27.9828,6.3032,2.3522,970.35,5.5551,35.7166,37.4255,78.1453,-0.0836,250.3654,-0.0803,10.1000/JChemPhys.2024.DOU01053
MAT-01054,Bi2MnWS6,Double Perovskite,198,Cubic,8.0108,8.0108,8.0108,514.076,10,84.5372,1.6881,1.5766,3.7617,1555.126,1903.9906,PBE+U,600,12x12x12,-11.3149,4.1457,205.1924,3.9114,11.48,0,1.4194,19.2053,0.0347,46.9569,2.3064,2.1387,919.93,29.6876,18.1426,21.1535,49.6999,-0.1521,205.4014,-0.2221,10.1000/JMaterSci.2024.DOU01054
MAT-01055,Ba2NiTaS6,Double Perovskite,225,Cubic,8.1396,8.1396,8.1396,539.274,10,128.1935,2.6468,1.6751,4.1631,3976.3028,1249.2948,LDA,520,8x8x8,-9.538,5.0727,142.8849,3.7608,8.446,0.1196,-0.3424,6.7549,0.2214,43.6629,2.9408,2.8145,323.56,25.6691,49.7879,50.7803,198.9808,-0.1959,139.9399,-0.3597,10.1000/PhysRevB.2024.DOU01055
MAT-01056,Sm2FeWN6,Double Perovskite,3,Monoclinic,7.6239,8.7203,11.76,781.836,10,95.5553,2.4998,1.5996,5.4511,2834.4343,2440.5531,PBEsol,500,6x6x4,-4.4697,4.72,86.3689,4.0579,4.885,0.6039,1.241,13.3704,0.2255,67.7866,4.1534,2.6005,640.44,19.4821,18.2871,20.4725,99.1786,-0.0398,90.2217,-0.3775,10.1000/ComputMaterSci.2024.DOU01056
MAT-01057,Nd2CoWTe6,Double Perovskite,14,Monoclinic,8.3452,8.2564,7.573,521.79,10,86.7157,2.7545,1.3149,5.8676,2479.8219,1761.7482,PBE+U,700,8x8x8,-2.9735,2.9829,151.645,4.0742,6.5861,1.6828,1.4317,12.9306,0.1884,22.9838,4.8707,3.1337,619.38,16.1143,67.3137,70.7399,153.1423,-0.1984,152.9135,-0.2377,10.1000/ChemMater.2024.DOU01057
MAT-01058,Sr2NiReTe6,Double Perovskite,95,Tetragonal,7.891,8.0653,9.3352,594.123,10,61.8108,2.5646,1.4506,3.9815,1414.5779,1799.8624,PBE,600,6x6x6,-4.7658,3.4354,158.4232,6.0339,1.6231,0,0.9528,10.5457,0.0906,75.7731,6.9786,1.296,505.14,2.1944,88.0529,88.9825,187.085,-0.2196,157.5397,-0.3825,10.1000/PhysRevB.2024.DOU01058
MAT-01059,Pr2CuWTe6,Double Perovskite,6,Monoclinic,8.0375,7.6642,9.4398,581.501,10,124.3584,1.9283,1.481,4.207,2634.4636,1220.4776,SCAN,800,8x8x4,-4.2938,5.7841,189.4971,6.2558,3.9989,0,-0.984,3.1159,0.1857,19.0169,6.5012,3.405,149.25,4.865,35.4998,38.1677,97.4989,-0.1765,186.6682,-0.0532,10.1000/JMaterSci.2024.DOU01059
MAT-01060,Ca2MnNbS6,Double Perovskite,218,Cubic,8.1816,8.1816,8.1816,547.665,10,70.7708,1.6058,1.5576,3.5555,3581.4581,1652.9676,LDA,400,12x12x12,-4.2814,5.8661,236.7163,5.7315,8.8609,0,-0.8078,18.7359,0.1562,39.0994,4.6894,1.4271,897.45,12.4306,21.1778,23.2857,104.0478,-0.0512,236.9881,-0.0455,10.1000/JPhysChemC.2024.DOU01060
MAT-01061,Sm2CoNbS6,Double Perovskite,12,Monoclinic,8.4679,7.4686,10.1871,644.266,10,80.9464,2.7067,1.3964,3.7733,1252.5232,1912.9987,LDA,400,4x4x4,-3.2838,0.6752,132.0249,5.5886,10.2945,0.2787,-0.2171,4.5925,0.0436,77.6921,5.5769,1.8152,219.98,25.0896,19.3003,20.0222,55.5613,-0.0786,131.1139,-0.1494,10.1000/ComputMaterSci.2024.DOU01061
MAT-01062,Pr2CoWS6,Double Perovskite,97,Tetragonal,7.7325,8.4882,11.1075,729.041,10,88.9281,1.8721,1.478,4.3965,1019.0261,1808.4356,PBE+U,500,6x6x6,-9.0769,1.8518,208.8569,5.4216,10.6654,1.7952,0.1535,12.1743,0.0484,40.2064,7.71,1.107,583.15,17.2551,11.6552,13.3495,157.006,-0.1355,204.6682,-0.2238,10.1000/ComputMaterSci.2024.DOU01062
MAT-01063,La2MnSnSe6,Double Perovskite,196,Cubic,7.5791,7.5791,7.5791,435.364,10,86.1471,2.5996,1.2549,5.0869,2251.1871,2235.8965,PBEsol,600,6x6x4,-11.6921,1.06,164.5795,4.1622,10.9359,0.4253,-1.3356,23.7366,0.1184,67.8989,2.1641,1.7121,1136.98,21.947,44.1277,46.7144,165.6654,-0.1112,167.9383,-0.3663,10.1000/JPhysChemC.2024.DOU01063
MAT-01064,Sr2MnReTe6,Double Perovskite,218,Cubic,8.1081,8.1081,8.1081,533.037,10,102.0843,2.3892,1.4533,6.0334,3454.1273,1113.2762,SCAN,500,12x12x12,-10.4157,4.4357,74.0553,4.7495,5.5676,0.366,2.1398,22.704,0.1439,39.3875,2.5283,2.0417,1087.52,12.6221,10.6257,14.4427,98.9432,-0.2354,75.7179,-0.2254,10.1000/ChemMater.2024.DOU01064
MAT-01065,Ca2CuMoO6,Double Perovskite,203,Cubic,7.8137,7.8137,7.8137,477.057,10,76.1568,1.6769,1.4018,4.8141,641.1522,2162.3319,PBEsol,650,10x10x10,-3.611,3.386,153.1049,4.0067,8.0052,2.829,-0.2497,12.4044,0.2433,31.6648,2.1192,1.1471,594.17,26.5759,11.3445,15.891,31.119,-0.0817,151.0414,-0.3025,10.1000/JMaterSci.2024.DOU01065
MAT-01066,Sr2NiNbS6,Double Perovskite,207,Cubic,7.6799,7.6799,7.6799,452.967,10,69.4161,1.6861,1.193,5.5597,2493.8751,1205.9344,LDA,800,6x6x6,-2.1983,3.1386,206.2295,4.6238,14.611,2.3796,2.2686,23.3198,0.16,51.3299,7.4599,2.0955,1117.02,6.7975,98.6733,102.8994,30.0897,-0.2674,210.0507,-0.2826,10.1000/JMaterSci.2024.DOU01066
MAT-01067,Pr2FeSbSe6,Double Perovskite,227,Cubic,8.1964,8.1964,8.1964,550.642,10,68.2475,1.8217,1.5484,6.9275,2257.6958,777.249,HSE06,500,6x6x4,-2.6473,3.0149,100.4132,6.343,12.964,0.8201,0.3032,2.5718,0.2438,5.7554,6.921,1.9157,123.19,9.3886,46.7471,48.596,144.0415,-0.1339,97.9822,-0.1943,10.1000/JPhysChemC.2024.DOU01067
MAT-01068,Bi2VSbN6,Double Perovskite,205,Cubic,7.905,7.905,7.905,493.976,10,124.4452,2.7601,1.4704,6.8788,1812.9447,858.3465,SCAN,800,12x12x12,-8.1651,5.6616,218.3546,4.8762,0.662,0.1668,0.6146,15.6746,0.1238,67.8526,5.3301,1.7848,750.81,21.7106,38.7652,42.9741,70.4187,-0.1067,217.5055,-0.3605,10.1000/JMaterSci.2024.DOU01068
MAT-01069,Bi2NiNbS6,Double Perovskite,122,Tetragonal,8.1297,7.9363,10.3542,668.05,10,97.7933,1.6541,1.223,5.9515,2136.7954,1539.6449,HSE06,700,10x10x10,-5.3053,5.8219,117.5317,5.222,8.3394,0.0084,0.3813,17.6051,0.2036,21.5513,5.8548,1.4584,843.28,1.4379,16.7212,17.0493,70.4312,-0.2631,113.3837,-0.3424,10.1000/JChemPhys.2024.DOU01069
MAT-01070,Ba2NiNbN6,Double Perovskite,3,Monoclinic,7.5382,7.881,11.2027,665.536,10,98.7645,1.6845,1.325,5.0044,1103.44,1371.4214,PBEsol,600,8x8x4,-7.0619,4.6838,123.9835,4.9365,1.5723,0,-1.2791,22.4231,0.1798,54.2884,7.349,2.2621,1074.07,2.6748,74.2946,75.1897,139.915,-0.1838,119.2658,-0.3783,10.1000/ComputMaterSci.2024.DOU01070
MAT-01071,Ca2MnReTe6,Double Perovskite,95,Tetragonal,7.8926,8.2324,8.269,537.279,10,67.4725,2.0891,1.5825,6.244,2894.4905,1465.6423,LDA,520,12x12x12,-10.6286,0.595,102.9293,6.0805,7.6947,1.5468,-1.4878,14.171,0.0794,37.0522,5.5431,2.9863,678.79,21.1642,90.6669,91.9172,139.0493,-0.0419,101.0143,-0.0882,10.1000/JPhysChemC.2024.DOU01071
MAT-01072,Sm2VMoSe6,Double Perovskite,141,Tetragonal,8.4402,8.3014,8.2392,577.283,10,78.2602,2.484,1.6197,3.5831,1642.1598,1120.4259,PBE+U,400,10x10x10,-6.9719,3.6097,206.0108,5.3271,7.9773,1.4772,1.253,4.4619,0.0252,67.0092,4.0918,1.6059,213.73,13.902,68.5082,69.2045,114.2501,-0.2679,209.6065,-0.1807,10.1000/SciData.2024.DOU01072
